EVENT_ID_NO,PALABRA_LIMPIA,PALABRA_ORIGINAL,POSICION,SENTIMIENTO_PALABRA,INTENSIFICADOR,Negadores,ADM,ROMPEDOR_F,row_result
T759965440495849472no,#MEZCALKM70,#MezcalKM70,14.0,0.0,0.0,0.0,0.0,0.0,0.0
T759965440495849472no,A,a,15.0,0.0,0.0,0.0,0.0,0.0,0.0
T759965440495849472no,LIVERPOOL,Liverpool.,16.0,0.0,0.0,0.0,0.0,1.0,0.0
F10154261446186217_10154263200186217no,@LIVERPOOLMEXICO,@liverpoolmexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154261446186217_10154263200186217no,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F10154261446186217_10154263200186217no,MUY,Muy,2.0,0.0,1.75,0.0,0.0,0.0,0.0
F10154261446186217_10154263200186217no,BIEN,"bien,",3.0,0.5,0.0,0.0,2.0,1.0,1.0
F10154261446186217_10154263200186217no,GRACIAS,gracias,4.0,0.0,0.0,0.0,2.0,0.0,0.0
F10154261446186217_10154263200186217no,CHICOS,chicos!!,5.0,0.0,0.0,0.0,2.0,0.0,0.0
T759962183665016832no,LA,La,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T759962183665016832no,MEJOR,mejor,1.0,0.0,1.75,0.0,0.0,0.0,0.0
T759962183665016832no,DIVERSIÓN,diversión,2.0,1.0,1.75,0.0,0.0,0.0,1.75
T759962183665016832no,LA,la,3.0,0.0,1.75,0.0,0.0,0.0,0.0
T759962183665016832no,TENEMOS,tenemos,4.0,0.0,1.75,0.0,0.0,0.0,0.0
T759962183665016832no,EN,en,5.0,0.0,1.75,0.0,0.0,0.0,0.0
T759962183665016832no,GALERÍAS,Galerías,6.0,0.0,1.75,0.0,0.0,0.0,0.0
T759962183665016832no,COAPA,Coapa,7.0,0.0,1.75,0.0,0.0,0.0,0.0
T759962183665016832no,ESTAS,estas,8.0,0.0,1.75,0.0,0.0,0.0,0.0
T759962183665016832no,VACACIONES,vacaciones.,9.0,0.0,0.0,0.0,0.0,1.0,0.0
T759962183665016832no,TE,¡Te,10.0,0.0,0.0,0.0,2.0,1.0,0.0
T759962183665016832no,ESPERAMOS,esperamos!.,11.0,0.0,0.0,0.0,2.0,1.0,0.0
T759961942584807424no,LA,La,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T759961942584807424no,MEJOR,mejor,1.0,0.0,1.75,0.0,0.0,0.0,0.0
T759961942584807424no,DIVERSIÓN,diversión,2.0,1.0,1.75,0.0,0.0,0.0,1.75
T759961942584807424no,EN,en,3.0,0.0,1.75,0.0,0.0,0.0,0.0
T759961942584807424no,FAMILIA,familia,4.0,0.0,1.75,0.0,0.0,0.0,0.0
T759961942584807424no,LA,la,5.0,0.0,1.75,0.0,0.0,0.0,0.0
T759961942584807424no,TENEMOS,tenemos,6.0,0.0,1.75,0.0,0.0,0.0,0.0
T759961942584807424no,EN,en,7.0,0.0,1.75,0.0,0.0,0.0,0.0
T759961942584807424no,GALERÍAS,Galerías,8.0,0.0,1.75,0.0,0.0,0.0,0.0
T759961942584807424no,CELAYA,Celaya.,9.0,0.0,0.0,0.0,0.0,1.0,0.0
T759961942584807424no,CHECA,Checa,10.0,0.0,0.0,0.0,0.0,0.0,0.0
T759961942584807424no,LOS,los,11.0,0.0,0.0,0.0,0.0,0.0,0.0
T759961942584807424no,EVENTOS,eventos,12.0,0.0,0.0,0.0,0.0,0.0,0.0
T759961942584807424no,QUE,que,13.0,0.0,0.0,0.0,0.0,0.0,0.0
T759961942584807424no,TENEMOS,tenemos,14.0,0.0,0.0,0.0,0.0,0.0,0.0
T759961942584807424no,PARA,para,15.0,0.0,0.0,0.0,0.0,1.0,0.0
T759961942584807424no,TI,ti..,16.0,0.0,0.0,0.0,0.0,1.0,0.0
F140142041216_561988527317957no,GRACIAS:,Gracias:,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F140142041216_561988527317957no,MORGAN,"Morgan,",1.0,0.0,0.0,0.0,0.0,1.0,0.0
F140142041216_561988527317957no,TAVERAGALVAN,"Tavera,Galvan,",2.0,0.0,0.0,0.0,0.0,1.0,0.0
F140142041216_561988527317957no,TAPIA,Tapia,3.0,0.0,0.0,0.0,0.0,0.0,0.0
F140142041216_561988527317957no,,",",4.0,0.0,0.0,0.0,0.0,1.0,0.0
F140142041216_561988527317957no,SUAREZ,Suarez,5.0,0.0,0.0,0.0,0.0,0.0,0.0
F140142041216_561988527317957no,Y,y,6.0,0.0,0.0,0.0,0.0,1.0,0.0
F140142041216_561988527317957no,CARREÓN,"Carreón,",7.0,0.0,0.0,0.0,0.0,1.0,0.0
F140142041216_561988527317957no,FUE,fue,8.0,0.0,0.0,0.0,0.0,0.0,0.0
F140142041216_561988527317957no,UNA,una,9.0,0.0,0.0,0.0,0.0,0.0,0.0
F140142041216_561988527317957no,EXPERIENCIA,experiencia,10.0,0.0,0.0,0.0,0.0,0.0,0.0
F140142041216_561988527317957no,FABULOSA,fabulosa.,11.0,0.4,0.0,0.0,0.0,1.0,0.4
F140142041216_561988527317957no,SON,Son,12.0,0.0,0.0,0.0,0.0,0.0,0.0
F140142041216_561988527317957no,UNOS,unos,13.0,0.0,0.0,0.0,0.0,0.0,0.0
F140142041216_561988527317957no,GRANDES,grandes,14.0,0.0,1.75,0.0,0.0,0.0,0.0
F140142041216_561988527317957no,JUGADORES,"jugadores,",15.0,0.0,0.0,0.0,0.0,1.0,0.0
F140142041216_561988527317957no,SENCILLOS,sencillos,16.0,0.0,0.0,0.0,0.0,0.0,0.0
F140142041216_561988527317957no,Y,y,17.0,0.0,0.0,0.0,2.0,1.0,0.0
F140142041216_561988527317957no,MUY,muy,18.0,0.0,1.75,0.0,2.0,0.0,0.0
F140142041216_561988527317957no,AGRADABLES,agradables!,19.0,0.0,1.75,0.0,2.0,0.0,0.0
F140142041216_561988527317957no,FELICIDADES,Felicidades,20.0,0.0,1.75,0.0,0.0,0.0,0.0
F140142041216_561988527317957no,A,a,21.0,0.0,1.75,0.0,0.0,0.0,0.0
F140142041216_561988527317957no,LA,la,22.0,0.0,1.75,0.0,0.0,0.0,0.0
F140142041216_561988527317957no,DIRECTIVA,directiva,23.0,0.0,1.75,0.0,0.0,0.0,0.0
F140142041216_561988527317957no,Y,y,24.0,0.0,0.0,0.0,2.0,1.0,0.0
F140142041216_561988527317957no,ORGANIZADORES,organizadores!.,25.0,0.0,0.0,0.0,2.0,1.0,0.0
T759958074496913408no,ME,¡¡Me,0.0,0.0,0.0,0.0,2.0,1.0,0.0
T759958074496913408no,HE,he,1.0,0.0,0.0,0.0,2.0,0.0,0.0
T759958074496913408no,ENAMORADO,enamorado!!,2.0,0.8,0.0,0.0,2.0,0.0,1.6
T759958074496913408no,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0
T759958074496913408no,ME,me,4.0,0.0,0.0,0.0,0.0,0.0,0.0
T759958074496913408no,ENCANTARON,encantaron,5.0,0.0,0.0,0.0,0.0,0.0,0.0
T759958074496913408no,LOS,los,6.0,0.0,0.0,0.0,0.0,0.0,0.0
T759958074496913408no,ZAPATOS,zapatos.,7.0,0.0,0.0,0.0,0.0,1.0,0.0
T759957872352505856no,@SAMSUNGMEXICO,@SamsungMexico,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T759957872352505856no,ACABO,acabo,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T759957872352505856no,DE,de,2.0,0.0,0.0,0.0,0.0,0.0,0.0
T759957872352505856no,COMPRAR,comprar,3.0,0.0,0.0,0.0,0.0,0.0,0.0
T759957872352505856no,UNA,una,4.0,0.0,0.0,0.0,0.0,0.0,0.0
T759957872352505856no,LAVADORA,lavadora,5.0,0.0,0.0,0.0,0.0,0.0,0.0
T759957872352505856no,EN,en,6.0,0.0,0.0,0.0,0.0,0.0,0.0
T759957872352505856no,@LIVERPOOLMEXICO,@liverpoolmexico,7.0,0.0,0.0,0.0,0.0,0.0,0.0
T759957872352505856no,Y,y,8.0,0.0,0.0,0.0,2.0,1.0,0.0
T759957872352505856no,ESTOY,estoy,9.0,0.0,0.0,0.0,2.0,0.0,0.0
T759957872352505856no,ENAMORADA,enamorada,10.0,0.8,0.0,0.0,2.0,0.0,1.6
T759957872352505856no,DE,de,11.0,0.0,0.0,0.0,2.0,0.0,0.0
T759957872352505856no,ELLA,ella,12.0,0.0,0.0,0.0,2.0,0.0,0.0
T759957872352505856no,GRACIAS,gracias,13.0,0.0,0.0,0.0,2.0,0.0,0.0
T759957872352505856no,POR,por,14.0,0.0,0.0,0.0,2.0,0.0,0.0
T759957872352505856no,HACER,hacer,15.0,0.0,0.0,0.0,2.0,0.0,0.0
T759957872352505856no,COSAS,cosas,16.0,0.0,0.0,0.0,2.0,0.0,0.0
T759957872352505856no,GENIALES,geniales,17.0,0.0,0.0,0.0,2.0,0.0,0.0
T759957872352505856no,,!!,18.0,0.0,0.0,0.0,2.0,0.0,0.0
T759956101462757377no,LOS,Los,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T759956101462757377no,ILUSIONISTAS,ilusionistas,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T759956101462757377no,REDOBLAN,redoblan,2.0,0.0,0.0,0.0,0.0,0.0,0.0
T759956101462757377no,LA,la,3.0,0.0,0.0,0.0,0.0,0.0,0.0
T759956101462757377no,APUESTA,apuesta,4.0,0.0,0.0,0.0,0.0,0.0,0.0
T759956101462757377no,EN,en,5.0,0.0,0.0,0.0,0.0,0.0,0.0
T759956101462757377no,UNA,una,6.0,0.0,0.0,0.0,0.0,0.0,0.0
T759956101462757377no,SECUELA,secuela,7.0,0.0,0.0,0.0,0.0,0.0,0.0
T759956101462757377no,QUE,que,8.0,0.0,0.0,0.0,0.0,0.0,0.0
T759956101462757377no,PROMETE,promete,9.0,0.0,0.0,0.0,0.0,0.0,0.0
T759956101462757377no,SER,ser,10.0,0.0,0.0,0.0,0.0,0.0,0.0
T759956101462757377no,TAN,tan,11.0,0.0,1.5,0.0,0.0,0.0,0.0
T759956101462757377no,EXITOSA,exitosa,12.0,1.0,1.5,0.0,0.0,0.0,1.5
T759956101462757377no,COMO,como,13.0,0.0,1.5,0.0,0.0,0.0,0.0
T759956101462757377no,LA,la,14.0,0.0,1.5,0.0,0.0,0.0,0.0
T759956101462757377no,PRIMERA,"primera,",15.0,0.0,0.0,0.0,0.0,1.0,0.0
T759956101462757377no,QUE,que,16.0,0.0,0.0,0.0,0.0,0.0,0.0
T759956101462757377no,CUENTA,cuenta,17.0,0.0,0.0,0.0,0.0,0.0,0.0
T759956101462757377no,CON,con,18.0,0.0,0.0,0.0,0.0,0.0,0.0
T759956101462757377no,LA,la,19.0,0.0,0.0,0.0,0.0,0.0,0.0
T759956101462757377no,PARTICIPACIÓN,participación,20.0,0.0,0.0,0.0,0.0,0.0,0.0
T759956101462757377no,DE,de,21.0,0.0,0.0,0.0,0.0,0.0,0.0
T759956101462757377no,UNO,uno,22.0,0.0,0.0,0.0,0.0,0.0,0.0
T759956101462757377no,DE,de,23.0,0.0,0.0,0.0,0.0,0.0,0.0
T759956101462757377no,LOS,los,24.0,0.0,0.0,0.0,0.0,0.0,0.0
T759956101462757377no,MAGOS,magos,25.0,0.0,0.0,0.0,0.0,0.0,0.0
T759956101462757377no,MÁS,más,26.0,0.0,1.5,0.0,0.0,0.0,0.0
T759956101462757377no,FAMOSOS,famosos.,27.0,0.0,0.0,0.0,0.0,1.0,0.0
T759956101462757377no,DESCUBRE,Descubre,28.0,0.0,0.0,0.0,0.0,0.0,0.0
T759956101462757377no,DE,de,29.0,0.0,0.0,0.0,0.0,0.0,0.0
T759956101462757377no,QUIÉN,quién,30.0,0.0,0.0,0.0,0.0,0.0,0.0
T759956101462757377no,SE,se,31.0,0.0,0.0,0.0,0.0,0.0,0.0
T759956101462757377no,TRATA,trata,32.0,0.0,0.0,0.0,0.0,0.0,0.0
T759956101462757377no,EN,en,33.0,0.0,0.0,0.0,0.0,0.0,0.0
T759956101462757377no,#GALERÍASTV,#GaleríasTV.,34.0,0.0,0.0,0.0,0.0,1.0,0.0
F573801086132455_573822496130314no,VEN,¡Ven,0.0,0.0,0.0,0.0,0.0,1.0,0.0
F573801086132455_573822496130314no,A,a,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573822496130314no,LIVERPOOL,Liverpool,2.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573822496130314no,GALERÍAS,Galerías,3.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573822496130314no,VALLARTA,Vallarta,4.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573822496130314no,PARA,para,5.0,0.0,0.0,0.0,2.0,1.0,0.0
F573801086132455_573822496130314no,QUE,que,6.0,0.0,0.0,0.0,2.0,0.0,0.0
F573801086132455_573822496130314no,ESTE,este,7.0,0.0,0.0,0.0,2.0,0.0,0.0
F573801086132455_573822496130314no,REGRESO,regreso,8.0,0.0,0.0,0.0,2.0,0.0,0.0
F573801086132455_573822496130314no,A,a,9.0,0.0,0.0,0.0,2.0,0.0,0.0
F573801086132455_573822496130314no,CLASES,clases,10.0,0.0,0.0,0.0,2.0,0.0,0.0
F573801086132455_573822496130314no,NO,no,11.0,0.0,0.0,-1.0,2.0,0.0,0.0
F573801086132455_573822496130314no,SEA,sea,12.0,0.0,0.0,-1.0,2.0,0.0,0.0
F573801086132455_573822496130314no,TAN,tan,13.0,0.0,1.5,-1.0,2.0,0.0,0.0
F573801086132455_573822496130314no,COMPLICADO,complicado!,14.0,-0.5,1.5,-1.0,2.0,0.0,1.5
F573801086132455_573822496130314no,APROVECHA,Aprovecha,15.0,0.0,1.5,-1.0,0.0,0.0,0.0
F573801086132455_573822496130314no,LOS,los,16.0,0.0,1.5,-1.0,0.0,0.0,0.0
F573801086132455_573822496130314no,MESES,meses,17.0,0.0,1.5,-1.0,0.0,0.0,0.0
F573801086132455_573822496130314no,SIN,sin,18.0,0.0,1.5,-1.0,0.0,0.0,0.0
F573801086132455_573822496130314no,INTERESES,intereses,19.0,0.0,1.5,-1.0,0.0,0.0,0.0
F573801086132455_573822496130314no,O,o,20.0,0.0,0.0,-1.0,0.0,1.0,0.0
F573801086132455_573822496130314no,EL,el,21.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573822496130314no,20%,20%,22.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573822496130314no,EN,en,23.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573822496130314no,MONEDERO,monedero,24.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573822496130314no,PARA,para,25.0,0.0,0.0,0.0,0.0,1.0,0.0
F573801086132455_573822496130314no,COMPRAR,comprar,26.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573822496130314no,TUS,tus,27.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573822496130314no,LIBROS,libros,28.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573822496130314no,DE,de,29.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573822496130314no,TEXTO,texto..,30.0,0.0,0.0,0.0,0.0,1.0,0.0
F573801086132455_573819116130652no,CAPTURA,Captura,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573819116130652no,AL,al,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573819116130652no,INSTANTE,instante,2.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573819116130652no,LOS,los,3.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573819116130652no,MOMENTOS,momentos,4.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573819116130652no,MÁS,más,5.0,0.0,1.5,0.0,0.0,0.0,0.0
F573801086132455_573819116130652no,DIVERTIDOS,divertidos,6.0,1.0,1.5,0.0,0.0,0.0,1.5
F573801086132455_573819116130652no,DE,de,7.0,0.0,1.5,0.0,0.0,0.0,0.0
F573801086132455_573819116130652no,TU,tu,8.0,0.0,1.5,0.0,0.0,0.0,0.0
F573801086132455_573819116130652no,VIDA,vida,9.0,0.0,1.5,0.0,0.0,0.0,0.0
F573801086132455_573819116130652no,JUNTO,junto,10.0,0.0,1.5,0.0,0.0,0.0,0.0
F573801086132455_573819116130652no,A,a,11.0,0.0,1.5,0.0,0.0,0.0,0.0
F573801086132455_573819116130652no,HELLO,Hello,12.0,0.0,1.5,0.0,0.0,0.0,0.0
F573801086132455_573819116130652no,KITTY,Kitty.,13.0,0.0,0.0,0.0,0.0,1.0,0.0
F573801086132455_573819116130652no,BITLY/29UMRLX,bit.ly/29umrLX.,14.0,0.0,0.0,0.0,0.0,1.0,0.0
T759933873840992256no,RT,RT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T759933873840992256no,@GALERIASMX:,@galeriasmx:,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T759933873840992256no,@RNGOODFISH,@RNgoodfish,2.0,0.0,0.0,0.0,0.0,0.0,0.0
T759933873840992256no,HOLA,¡Hola,3.0,0.0,0.0,0.0,2.0,1.0,0.0
T759933873840992256no,RENÉ,René!,4.0,0.0,0.0,0.0,2.0,0.0,0.0
T759933873840992256no,NOSOTROS,Nosotros,5.0,0.0,0.0,0.0,0.0,0.0,0.0
T759933873840992256no,TAMBIÉN,también,6.0,0.0,1.5,0.0,0.0,0.0,0.0
T759933873840992256no,TE,te,7.0,0.0,1.5,0.0,0.0,0.0,0.0
T759933873840992256no,EXTRAÑAMOS,"extrañamos,",8.0,0.0,0.0,0.0,0.0,1.0,0.0
T759933873840992256no,GRACIAS,gracias,9.0,0.0,0.0,0.0,0.0,0.0,0.0
T759933873840992256no,POR,por,10.0,0.0,0.0,0.0,0.0,0.0,0.0
T759933873840992256no,TU,tu,11.0,0.0,0.0,0.0,0.0,0.0,0.0
T759933873840992256no,VISITA,visita.,12.0,0.0,0.0,0.0,0.0,1.0,0.0
T759933873840992256no,EXCELENTE,¡Excelente,13.0,0.7,0.0,0.0,2.0,1.0,1.4
T759933873840992256no,DÍA,día!,14.0,0.0,0.0,0.0,2.0,0.0,0.0
T759933870728998912no,@RNGOODFISH,@RNgoodfish,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T759933870728998912no,HOLA,¡Hola,1.0,0.0,0.0,0.0,2.0,1.0,0.0
T759933870728998912no,RENÉ,René!,2.0,0.0,0.0,0.0,2.0,0.0,0.0
T759933870728998912no,NOSOTROS,Nosotros,3.0,0.0,0.0,0.0,0.0,0.0,0.0
T759933870728998912no,TAMBIÉN,también,4.0,0.0,1.5,0.0,0.0,0.0,0.0
T759933870728998912no,TE,te,5.0,0.0,1.5,0.0,0.0,0.0,0.0
T759933870728998912no,EXTRAÑAMOS,"extrañamos,",6.0,0.0,0.0,0.0,0.0,1.0,0.0
T759933870728998912no,GRACIAS,gracias,7.0,0.0,0.0,0.0,0.0,0.0,0.0
T759933870728998912no,POR,por,8.0,0.0,0.0,0.0,0.0,0.0,0.0
T759933870728998912no,TU,tu,9.0,0.0,0.0,0.0,0.0,0.0,0.0
T759933870728998912no,VISITA,visita.,10.0,0.0,0.0,0.0,0.0,1.0,0.0
T759933870728998912no,EXCELENTE,¡Excelente,11.0,0.7,0.0,0.0,2.0,1.0,1.4
T759933870728998912no,DÍA,día!,12.0,0.0,0.0,0.0,2.0,0.0,0.0
T759933431597834245no,COMO,Como,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T759933431597834245no,DICE,dice,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T759933431597834245no,CHRISTIAN,Christian,2.0,0.0,0.0,0.0,0.0,0.0,0.0
T759933431597834245no,GÓMEZ,Gómez,3.0,0.0,0.0,0.0,0.0,0.0,0.0
T759933431597834245no,ARGUEDAS,Arguedas,4.0,0.0,0.0,0.0,0.0,0.0,0.0
T759933431597834245no,UN,un,5.0,0.0,0.0,0.0,0.0,0.0,0.0
T759933431597834245no,EQUIPO,equipo,6.0,0.0,0.0,0.0,0.0,0.0,0.0
T759933431597834245no,ES,es,7.0,0.0,0.0,0.0,0.0,0.0,0.0
T759933431597834245no,EL,el,8.0,0.0,0.0,0.0,0.0,0.0,0.0
T759933431597834245no,QUE,que,9.0,0.0,0.0,0.0,0.0,0.0,0.0
T759933431597834245no,SABE,sabe,10.0,0.0,0.0,0.0,0.0,0.0,0.0
T759933431597834245no,CULMINAR,"culminar,",11.0,0.0,0.0,0.0,0.0,1.0,0.0
T759933431597834245no,EJEMPLO,"ejemplo,",12.0,0.0,0.0,0.0,2.0,1.0,0.0
T759933431597834245no,EL,el,13.0,0.0,0.0,0.0,2.0,0.0,0.0
T759933431597834245no,ULTIMO,ultimo,14.0,0.0,0.0,0.0,2.0,0.0,0.0
T759933431597834245no,CAMPEON,campeon,15.0,0.7,0.0,0.0,2.0,0.0,1.4
T759933431597834245no,DE,de,16.0,0.0,0.0,0.0,2.0,0.0,0.0
T759933431597834245no,LA,la,17.0,0.0,0.0,0.0,2.0,0.0,0.0
T759933431597834245no,PREMIER,premier!,18.0,0.0,0.0,0.0,2.0,0.0,0.0
T759933431597834245no,A,A,19.0,0.0,0.0,0.0,0.0,0.0,0.0
T759933431597834245no,CUANTOSCONOCIAS,cuantosconocias?.,20.0,0.0,0.0,0.0,0.0,1.0,0.0
F573801086132455_573814556131108no,@SHEVANELTAKE2,@shevaneltake2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573814556131108no,HOLA,"Hola,",1.0,0.0,0.0,0.0,0.0,1.0,0.0
F573801086132455_573814556131108no,PUEDES,puedes,2.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573814556131108no,HACER,hacer,3.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573814556131108no,EL,el,4.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573814556131108no,PAGO,pago,5.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573814556131108no,CON,con,6.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573814556131108no,LA,la,7.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573814556131108no,TARJETA,tarjeta,8.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573814556131108no,PERO,pero,9.0,0.0,0.0,0.0,0.0,1.0,0.0
F573801086132455_573814556131108no,EL,el,10.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573814556131108no,PAGO,pago,11.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573814556131108no,SE,se,12.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573814556131108no,IRÍA,iría,13.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573814556131108no,A,a,14.0,0.0,0.0,0.0,0.0,0.0,0.0
F573801086132455_573814556131108no,PRESUPUESTO,presupuesto.,15.0,0.0,0.0,0.0,0.0,1.0,0.0
F573801086132455_573814556131108no,TE,¡Te,16.0,0.0,0.0,0.0,2.0,1.0,0.0
F573801086132455_573814556131108no,ESPERAMOS,esperamos,17.0,0.0,0.0,0.0,2.0,0.0,0.0
F573801086132455_573814556131108no,EN,en,18.0,0.0,0.0,0.0,2.0,0.0,0.0
F573801086132455_573814556131108no,LA,la,19.0,0.0,0.0,0.0,2.0,0.0,0.0
F573801086132455_573814556131108no,TIENDA,tienda,20.0,0.0,0.0,0.0,2.0,0.0,0.0
F573801086132455_573814556131108no,DE,de,21.0,0.0,0.0,0.0,2.0,0.0,0.0
F573801086132455_573814556131108no,TU,tu,22.0,0.0,0.0,0.0,2.0,0.0,0.0
F573801086132455_573814556131108no,PREFERENCIA,preferencia!,23.0,0.7,0.0,0.0,2.0,0.0,1.4
T759928977347661828no,MI,mi,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T759928977347661828no,PLACER,placer,1.0,0.7,0.0,0.0,0.0,0.0,0.7
T759928977347661828no,CULPOSO,culposo,2.0,0.0,0.0,0.0,0.0,0.0,0.0
T759928977347661828no,NO,no,3.0,0.0,0.0,-1.0,0.0,0.0,0.0
T759928977347661828no,TE,te,4.0,0.0,0.0,-1.0,0.0,0.0,0.0
T759928977347661828no,PUEDO,puedo,5.0,0.0,0.0,-1.0,0.0,0.0,0.0
T759928977347661828no,SACARTE,sacarte,6.0,0.0,0.0,-1.0,0.0,0.0,0.0
T759928977347661828no,NO,no,7.0,0.0,0.0,-1.0,0.0,0.0,0.0
T759928977347661828no,PUEDO,puedo,8.0,0.0,0.0,-1.0,0.0,0.0,0.0
T759928977347661828no,SACARTE,sacarte,9.0,0.0,0.0,-1.0,0.0,0.0,0.0
T759928977347661828no,TU,tu,10.0,0.0,0.0,-1.0,0.0,0.0,0.0
T759928977347661828no,ERES,eres,11.0,0.0,0.0,-1.0,0.0,0.0,0.0
T759928977347661828no,LA,la,12.0,0.0,0.0,-1.0,0.0,0.0,0.0
T759928977347661828no,CANCIÓN,canción,13.0,0.0,0.0,-1.0,0.0,0.0,0.0
T759928977347661828no,QUE,que,14.0,0.0,0.0,-1.0,0.0,0.0,0.0
T759928977347661828no,SUENA,suena,15.0,0.0,0.0,-1.0,0.0,0.0,0.0
T759928977347661828no,EN,en,16.0,0.0,0.0,-1.0,0.0,0.0,0.0
T759928977347661828no,LA,la,17.0,0.0,0.0,-1.0,0.0,0.0,0.0
T759928977347661828no,RADIO,radio,18.0,0.0,0.0,-1.0,0.0,0.0,0.0
T759928977347661828no,ESCUCHO,escucho,19.0,0.0,0.0,-1.0,0.0,0.0,0.0
T759928977347661828no,EN,en,20.0,0.0,0.0,-1.0,0.0,0.0,0.0
T759928977347661828no,ALTO,alto,21.0,0.0,1.5,-1.0,0.0,0.0,0.0
T759928977347661828no,Y,y,22.0,0.0,0.0,-1.0,0.0,1.0,0.0
T759928977347661828no,NO,no,23.0,0.0,0.0,-1.0,0.0,0.0,0.0
T759928977347661828no,LA,la,24.0,0.0,0.0,-1.0,0.0,0.0,0.0
T759928977347661828no,PUEDO,puedo,25.0,0.0,0.0,-1.0,0.0,0.0,0.0
T759928977347661828no,CAMBIAR,cambiar,26.0,0.0,0.0,-1.0,0.0,0.0,0.0
T759928977347661828no,,,27.0,0.0,0.0,-1.0,0.0,0.0,0.0
T759928977347661828no,,,28.0,0.0,0.0,-1.0,0.0,0.0,0.0
T759928977347661828no,,....,29.0,0.0,0.0,-1.0,2.0,1.0,0.0
T759928977347661828no,PORFAVOR,!porfavor,30.0,0.0,0.0,0.0,2.0,0.0,0.0
T759928977347661828no,SE,se,31.0,0.0,0.0,0.0,0.0,0.0,0.0
T759928977347661828no,LOS,los,32.0,0.0,0.0,0.0,0.0,0.0,0.0
T759928977347661828no,PIDO,pido,33.0,0.0,0.0,0.0,0.0,0.0,0.0
T759928977347661828no,QUIERO,quiero,34.0,0.0,0.0,0.0,0.0,0.0,0.0
T759928977347661828no,GANAR,ganar,35.0,0.0,0.0,0.0,0.0,0.0,0.0
T759928977347661828no,ELIJAN,elijan,36.0,0.0,0.0,0.0,0.0,0.0,0.0
T759928977347661828no,ME,me.,37.0,0.0,0.0,0.0,0.0,1.0,0.0
F573801086132455_573814219464475no,RT,RT,0.0,0.0,0.0,0.0,2.0,0.0,0.0
F573801086132455_573814219464475no,@GZACATECAS:,@GZacatecas:,1.0,0.0,0.0,0.0,2.0,0.0,0.0
F573801086132455_573814219464475no,@OIRAMORZAC,@OirAmorZac,2.0,0.0,0.0,0.0,2.0,0.0,0.0
F573801086132455_573814219464475no,HOLA,¡Hola!,3.0,0.0,0.0,0.0,2.0,1.0,0.0
F573801086132455_573814219464475no,GRACIAS,Gracias,4.0,0.0,0.0,0.0,0.0,0.0,0.0
